state_name,year_month,rainfall_actual_mm,rainfall_normal_mm,rainfall_dev_pct
daman and diu,2020-10,24.16,22.5,322.04761904761904
daman and diu,2020-11,0.0,24.0,-100.0
daman and diu,2020-12,26.34,0.9,-100.0
daman and diu,2021-01,2.09,0.1,-100.0
daman and diu,2021-02,0.0,0.6,-100.0
daman and diu,2021-03,0.0,0.30000000000000004,-100.0
daman and diu,2021-04,0.0,0.6000000000000001,-100.0
daman and diu,2021-05,211.82,1.8,-100.0
daman and diu,2021-06,209.75,137.7,521.8333333333334
daman and diu,2021-07,416.92,250.0,105.47724137931036
daman and diu,2021-08,327.27,132.8,237.51903225806453
daman and diu,2021-09,684.39,53.7,2091.1793333333335
daman and diu,2021-10,44.44,22.5,178.2757142857143
daman and diu,2021-11,29.29,24.0,502.02000000000004
daman and diu,2021-12,77.39999999999999,0.9,-100.0
daman and diu,2022-01,0.91,0.1,-100.0
daman and diu,2022-02,0.0,0.6,-100.0
daman and diu,2022-03,0.0,0.30000000000000004,-100.0
daman and diu,2022-04,0.62,0.6000000000000001,-100.0
daman and diu,2022-05,0.37,1.8,-100.0
daman and diu,2022-06,186.14,137.7,33.39833333333333
daman and diu,2022-07,1299.21,250.0,468.68000000000006
daman and diu,2022-08,451.31,132.8,296.22064516129035
daman and diu,2022-09,522.86,53.7,1977.179
daman and diu,2022-10,44.53,22.5,935.8266666666667
daman and diu,2022-11,0.0,24.0,-100.0
daman and diu,2022-12,0.6299999999999999,0.9,-100.0
daman and diu,2023-01,0.0,0.1,-100.0
daman and diu,2023-02,0.0,0.6,-100.0
daman and diu,2023-03,6.64,0.30000000000000004,-100.0
daman and diu,2023-04,1.71,0.6000000000000001,-100.0
daman and diu,2023-05,17.13,1.8,-100.0
daman and diu,2023-06,345.48,137.7,66.28862068965519
daman and diu,2023-07,1158.98,250.0,491.4061290322581
daman and diu,2023-08,71.94,132.8,-2.170645161290321
daman and diu,2023-09,210.06,53.7,312.0663333333333
daman and diu,2023-10,0.9600000000000001,22.5,-92.61904761904762
daman and diu,2023-11,16.1,24.0,242.82533333333333
daman and diu,2023-12,0.52,0.9,-100.0
daman and diu,2024-01,0.0,0.1,
delhi,2009-01,2.35,19.9,-84.83870967741936
delhi,2009-02,2.77,15.1,-37.04545454545455
delhi,2009-03,4.17,12.5,-30.384615384615383
delhi,2009-04,1.92,12.4,-87.2
delhi,2009-05,28.9,20.8,76.69645161290323
delhi,2009-06,14.32,59.9,-68.389
delhi,2009-07,98.65,230.4,-60.42166666666667
delhi,2009-08,116.67,233.1,-27.220689655172414
delhi,2009-09,136.29,121.2,16.08714285714286
delhi,2009-10,3.35,25.900000000000002,-94.86607142857143
delhi,2009-11,5.9,4.3,391.6666666666667
delhi,2009-12,1.43,5.7,-20.0
delhi,2010-01,3.48,19.9,-62.58064516129032
delhi,2010-02,15.82,18.6,10.692307692307692
delhi,2010-03,0.0,15.5,-100.0
delhi,2010-04,0.15,12.700000000000001,-99.03846153846153
delhi,2010-05,3.8099999999999996,20.8,-80.26
delhi,2010-06,5.06,59.9,-89.48133333333334
delhi,2010-07,135.54999999999998,234.7,-35.65838709677419
delhi,2010-08,304.87,244.2,32.30193548387096
delhi,2010-09,275.28,128.3,263.139
delhi,2010-10,8.92,25.900000000000002,218.57142857142858
delhi,2010-11,9.65,5.3,228.125
delhi,2010-12,4.16,8.2,-98.76636363636364
delhi,2011-01,0.0,19.9,-100.0
delhi,2011-02,25.990000000000002,18.6,106.6130769230769
delhi,2011-03,1.34,15.5,-73.2
delhi,2011-04,6.32,12.700000000000001,-41.25653846153846
delhi,2011-05,38.29,20.8,218.99451612903226
delhi,2011-06,75.7,59.9,28.079666666666675
delhi,2011-07,150.64,234.7,-35.56483870967742
delhi,2011-08,164.19,244.2,-13.889354838709677
delhi,2011-09,113.59,128.3,-31.096333333333334
delhi,2011-10,0.0,25.900000000000002,-100.0
delhi,2011-11,0.0,5.3,-100.0
delhi,2011-12,0.78,8.2,-94.0909090909091
delhi,2012-01,9.64,19.9,12.175483870967746
delhi,2012-02,0.0,18.6,-100.0
delhi,2012-03,8.15,15.5,171.66666666666666
delhi,2012-04,18.88,12.700000000000001,182.39538461538464
delhi,2012-05,3.04,20.8,-95.23774193548387
delhi,2012-06,0.28,59.9,-99.64166666666667
delhi,2012-07,106.98,234.7,-52.58903225806451
delhi,2012-08,176.33,244.2,-7.421935483870969
delhi,2012-09,105.66,128.3,-12.645000000000003
delhi,2012-10,2.28,25.900000000000002,-18.571428571428573
delhi,2012-11,0.46,5.3,-100.0
delhi,2012-12,4.9,8.2,12.5
delhi,2013-01,26.299999999999997,19.9,283.78483870967744
delhi,2013-02,75.30000000000001,18.6,323.88846153846157
delhi,2013-03,8.07,15.5,51.53966666666666
delhi,2013-04,5.42,12.700000000000001,-0.2838461538461537
delhi,2013-05,0.29000000000000004,20.8,-99.52870967741936
delhi,2013-06,89.03999999999999,59.9,100.34033333333333
delhi,2013-07,190.01,234.7,-23.416774193548385
delhi,2013-08,207.16,244.2,-2.3716129032258046
delhi,2013-09,49.81,128.3,-25.43866666666667
delhi,2013-10,32.47,25.900000000000002,199.89464285714286
delhi,2013-11,0.19,5.3,-98.75
delhi,2013-12,3.0,8.2,-100.0
delhi,2014-01,13.129999999999999,19.9,120.45161290322581
delhi,2014-02,41.88,18.6,188.2419230769231
delhi,2014-03,44.27,15.5,193.65266666666668
delhi,2014-04,8.96,12.700000000000001,-27.323076923076925
delhi,2014-05,34.96,20.8,131.4867741935484
delhi,2014-06,27.35,59.9,-53.809333333333335
delhi,2014-07,104.25,234.7,-39.00838709677419
delhi,2014-08,64.98,244.2,-64.18612903225807
delhi,2014-09,68.47,128.3,-57.76233333333333
delhi,2014-10,0.78,25.900000000000002,-89.9725
delhi,2014-11,0.0,5.3,-100.0
delhi,2014-12,11.63,8.2,419.54545454545456
delhi,2015-01,21.97,19.9,160.92451612903224
delhi,2015-02,1.1400000000000001,18.6,-88.48307692307692
delhi,2015-03,96.93,15.5,931.1943333333334
delhi,2015-04,28.009999999999998,12.700000000000001,753.7180769230769
delhi,2015-05,7.86,20.8,-64.44612903225806
delhi,2015-06,68.15,59.9,58.50333333333334
delhi,2015-07,225.55,234.7,-8.529354838709674
delhi,2015-08,212.77,244.2,-15.524516129032257
delhi,2015-09,19.96,128.3,-60.16
delhi,2015-10,0.9,25.900000000000002,-83.92857142857143
delhi,2015-11,1.0899999999999999,5.3,-92.03125
delhi,2015-12,0.0,8.2,-100.0
delhi,2016-01,0.0,19.9,-100.0
delhi,2016-02,0.3,18.6,-99.10692307692308
delhi,2016-03,16.22,15.5,77.62899999999999
delhi,2016-04,0.1,12.700000000000001,-98.71807692307692
delhi,2016-05,26.71,20.8,32.40096774193548
delhi,2016-06,30.95,59.9,-39.22633333333333
delhi,2016-07,247.78,234.7,20.4541935483871
delhi,2016-08,123.21000000000001,244.2,-29.40483870967742
delhi,2016-09,48.480000000000004,128.3,-78.972
delhi,2016-10,11.67,25.900000000000002,-81.05535714285715
delhi,2016-11,0.0,5.3,-100.0
delhi,2016-12,0.0,8.2,-100.0
delhi,2017-01,27.939999999999998,19.9,21.191290322580638
delhi,2017-02,0.0,18.6,-100.0
delhi,2017-03,9.98,15.5,-20.22233333333333
delhi,2017-04,11.31,12.700000000000001,7.019230769230769
delhi,2017-05,17.39,20.8,103.20258064516128
delhi,2017-06,106.91999999999999,59.9,112.972
delhi,2017-07,126.6,234.7,-30.471612903225807
delhi,2017-08,86.52,244.2,-55.89612903225807
delhi,2017-09,119.2,128.3,49.43733333333333
delhi,2017-10,0.0,25.900000000000002,-100.0
delhi,2017-11,0.37,5.3,-100.0
delhi,2017-12,6.2,8.2,-6.060454545454542
delhi,2018-01,3.19,19.9,-74.2741935483871
delhi,2018-02,0.0,18.6,-100.0
delhi,2018-03,0.0,15.5,-100.0
delhi,2018-04,8.56,12.700000000000001,72.5
delhi,2018-05,9.92,20.8,20.06387096774193
delhi,2018-06,45.25,59.9,-7.38866666666667
delhi,2018-07,203.67,234.7,-10.156129032258061
delhi,2018-08,116.47,244.2,-33.18
delhi,2018-09,151.84,128.3,9.002333333333333
delhi,2018-10,0.0,25.900000000000002,-100.0
delhi,2018-11,4.609999999999999,5.3,69.375
delhi,2018-12,0.47000000000000003,8.2,-95.37863636363636
delhi,2019-01,34.1,19.9,674.171935483871
delhi,2019-02,29.67,18.6,-3.212307692307694
delhi,2019-03,7.259999999999999,15.5,107.88533333333334
delhi,2019-04,5.24,12.700000000000001,-77.13076923076923
delhi,2019-05,25.28,20.8,95.00419354838708
delhi,2019-06,9.73,59.9,-81.02166666666668
delhi,2019-07,144.58,234.7,-38.13225806451613
delhi,2019-08,135.48,244.2,-51.06935483870968
delhi,2019-09,56.32,128.3,-52.50566666666667
delhi,2019-10,20.130000000000003,25.900000000000002,-11.49892857142858
delhi,2019-11,2.35,5.3,-46.875
delhi,2019-12,29.330000000000002,8.2,134.84863636363636
delhi,2020-01,30.169999999999998,19.9,1.1712903225806457
delhi,2020-02,0.98,18.6,-97.7826923076923
delhi,2020-03,75.97,15.5,266.633
delhi,2020-04,10.040000000000001,12.700000000000001,29.224230769230772
delhi,2020-05,21.549999999999997,20.8,78.49892857142856
delhi,2020-06,50.51,59.9,87.75433333333334
delhi,2020-07,55.22,234.7,-39.2325
delhi,2020-08,218.4,244.2,-12.604193548387096
delhi,2020-09,20.47,128.3,-88.74966666666666
delhi,2020-10,0.0,25.900000000000002,-100.0
delhi,2020-11,1.43,5.3,-100.0
delhi,2020-12,0.68,8.2,-89.69681818181817
delhi,2021-01,37.11,19.9,243.56516129032258
delhi,2021-02,2.18,18.6,-89.14538461538463
delhi,2021-03,2.93,15.5,-61.22233333333334
delhi,2021-04,2.16,12.700000000000001,-70.8
delhi,2021-05,105.64,20.8,520.2772413793103
delhi,2021-06,24.88,59.9,46.25333333333333
delhi,2021-07,255.94,234.7,30.31275862068966
delhi,2021-08,196.75,244.2,-10.114516129032257
delhi,2021-09,265.96000000000004,128.3,73.32799999999999
delhi,2021-10,74.34,25.900000000000002,714.655
delhi,2021-11,0.0,5.3,-100.0
delhi,2021-12,4.49,8.2,-73.6059090909091
delhi,2022-01,71.83,19.9,426.60548387096776
delhi,2022-02,17.57,16.9,151.85416666666666
delhi,2022-03,0.0,15.5,-100.0
delhi,2022-04,0.12,12.700000000000001,-98.17458333333333
delhi,2022-05,54.620000000000005,20.8,120.29064516129031
delhi,2022-06,22.06,59.9,-56.14666666666667
delhi,2022-07,184.77,234.7,8.170344827586202
delhi,2022-08,57.760000000000005,244.2,-64.68387096774194
delhi,2022-09,160.61999999999998,128.3,135.91400000000002
delhi,2022-10,99.19,25.900000000000002,103.04928571428572
delhi,2022-11,0.0,5.3,-100.0
delhi,2022-12,0.0,8.2,-100.0
delhi,2023-01,14.1,19.9,-6.152333333333333
delhi,2023-02,0.0,18.6,-100.0
delhi,2023-03,53.18000000000001,15.5,323.9823333333334
delhi,2023-04,7.9,13.3,64.32074074074073
delhi,2023-05,81.33,20.8,449.62032258064517
delhi,2023-06,112.6,59.9,78.12758620689655
delhi,2023-07,277.11,234.7,27.499032258064517
delhi,2023-08,89.19,244.2,-67.29870967741937
delhi,2023-09,96.25999999999999,128.3,-12.891999999999998
delhi,2023-10,6.13,25.900000000000002,-27.023928571428574
delhi,2023-11,8.94,5.3,-26.5625
delhi,2023-12,0.07,8.2,-100.0
delhi,2024-01,0.0,9.9,
goa,2009-01,0.16,1.1,-100.0
goa,2009-02,0.0,0.1,-100.0
goa,2009-03,20.07,0.2,115.0
goa,2009-04,15.48,7.6,22.636363636363637
goa,2009-05,32.23,88.1,-69.24258064516128
goa,2009-06,507.27,897.8,-35.37199999999999
goa,2009-07,2130.27,972.9,123.80366666666667
goa,2009-08,461.78,532.0,10.595862068965516
goa,2009-09,531.34,268.1,86.33928571428571
goa,2009-10,301.31,127.9,61.55129032258065
goa,2009-11,112.75999999999999,23.0,526.8765000000001
goa,2009-12,3.01,7.2,-99.0909090909091
goa,2010-01,23.07,1.1,15.0
goa,2010-02,0.0,0.1,-100.0
goa,2010-03,1.24,0.2,-100.0
goa,2010-04,11.32,7.8,24.13652173913044
goa,2010-05,48.629999999999995,88.1,-64.19967741935484
goa,2010-06,686.76,897.8,-30.763333333333335
goa,2010-07,1217.43,1017.7,19.230645161290322
goa,2010-08,796.48,573.4,46.55096774193548
goa,2010-09,559.3100000000001,285.0,93.96466666666667
goa,2010-10,263.7,127.9,97.1641935483871
goa,2010-11,201.14999999999998,37.7,427.7078571428571
goa,2010-12,3.9299999999999997,8.4,-82.74666666666667
goa,2011-01,0.0,1.1,-100.0
goa,2011-02,0.01,0.1,-100.0
goa,2011-03,0.0,0.2,-100.0
goa,2011-04,17.4,7.8,129.1595652173913
goa,2011-05,7.699999999999999,88.1,-86.80096774193548
goa,2011-06,1280.13,897.8,46.429
goa,2011-07,1312.04,1017.7,30.210322580645162
goa,2011-08,968.12,573.4,94.93129032258064
goa,2011-09,569.32,285.0,80.38866666666667
goa,2011-10,139.17,127.9,73.37225806451613
goa,2011-11,37.72,37.7,361.0014285714286
goa,2011-12,0.0,8.4,-100.0
goa,2012-01,0.0,1.1,-100.0
goa,2012-02,0.0,0.1,-100.0
goa,2012-03,0.0,0.2,-100.0
goa,2012-04,7.24,7.8,-60.536086956521736
goa,2012-05,0.73,88.1,-95.29032258064517
goa,2012-06,987.79,897.8,0.6616666666666674
goa,2012-07,1002.62,1017.7,0.38645161290322616
goa,2012-08,910.84,573.4,76.31064516129032
goa,2012-09,337.99,285.0,8.328666666666669
goa,2012-10,131.37,127.9,-38.90870967741936
goa,2012-11,24.42,37.7,-45.722857142857144
goa,2012-12,0.05,8.4,-100.0
goa,2013-01,0.0,1.1,-100.0
goa,2013-02,18.03,0.1,-100.0
goa,2013-03,0.88,0.2,-100.0
goa,2013-04,3.5700000000000003,7.8,-61.19565217391305
goa,2013-05,61.18,88.1,-44.627096774193554
goa,2013-06,921.8199999999999,897.8,8.744666666666667
goa,2013-07,1860.3899999999999,1017.7,83.47612903225807
goa,2013-08,625.45,573.4,5.851290322580644
goa,2013-09,354.15,285.0,41.995333333333335
goa,2013-10,165.91,127.9,43.377741935483876
goa,2013-11,8.46,37.7,86.0475
goa,2013-12,0.0,8.4,-100.0
goa,2014-01,0.0,1.1,-100.0
goa,2014-02,0.29,0.1,-100.0
goa,2014-03,0.48,0.2,-100.0
goa,2014-04,13.25,7.8,120.86652173913043
goa,2014-05,116.93,88.1,599.558064516129
goa,2014-06,444.63,897.8,-50.92433333333334
goa,2014-07,1357.8,1017.7,34.95387096774194
goa,2014-08,1070.79,573.4,126.64903225806451
goa,2014-09,427.65,285.0,45.282000000000004
goa,2014-10,231.2,127.9,116.01064516129033
goa,2014-11,17.95,37.7,-58.11607142857143
goa,2014-12,23.03,8.4,163.556
goa,2015-01,2.59,1.1,-100.0
goa,2015-02,0.0,0.1,-100.0
goa,2015-03,40.949999999999996,0.2,-100.0
goa,2015-04,9.9,7.8,94.02173913043478
goa,2015-05,65.72999999999999,88.1,199.791935483871
goa,2015-06,754.09,897.8,-20.204
goa,2015-07,720.25,1017.7,-29.662580645161288
goa,2015-08,498.02,573.4,-10.759999999999998
goa,2015-09,237.89,285.0,-4.826666666666667
goa,2015-10,146.04,127.9,-6.086451612903227
goa,2015-11,24.080000000000002,37.7,-34.09499999999999
goa,2015-12,0.09999999999999999,8.4,-97.33333333333333
goa,2016-01,0.44,1.1,-100.0
goa,2016-02,0.81,0.1,-100.0
goa,2016-03,0.84,0.2,-100.0
goa,2016-04,2.42,7.8,-88.02913043478262
goa,2016-05,21.759999999999998,88.1,-24.66774193548387
goa,2016-06,876.74,897.8,-11.364
goa,2016-07,882.94,1017.7,-13.09258064516129
goa,2016-08,579.87,573.4,-1.1545161290322592
goa,2016-09,295.38,285.0,13.395333333333333
goa,2016-10,82.12,127.9,-34.55064516129032
goa,2016-11,6.1899999999999995,37.7,-67.51928571428572
goa,2016-12,1.21,8.4,-96.222
goa,2017-01,0.0,1.1,-100.0
goa,2017-02,0.0,0.1,-100.0
goa,2017-03,0.1,0.2,-100.0
goa,2017-04,2.85,7.8,-82.0795652173913
goa,2017-05,86.78999999999999,88.1,201.5258064516129
goa,2017-06,764.53,897.8,10.482000000000001
goa,2017-07,904.48,1017.7,-10.293870967741936
goa,2017-08,448.01,573.4,-5.1164516129032265
goa,2017-09,330.94,285.0,32.72366666666667
goa,2017-10,143.56,127.9,39.574516129032254
goa,2017-11,2.8,37.7,-92.94214285714285
goa,2017-12,8.74,8.4,-20.466666666666665
goa,2018-01,0.0,1.1,-100.0
goa,2018-02,1.1800000000000002,0.1,-100.0
goa,2018-03,4.88,0.2,2045.0
goa,2018-04,12.95,7.8,137.7821739130435
goa,2018-05,134.84,88.1,547.7716129032259
goa,2018-06,896.31,897.8,0.7526666666666664
goa,2018-07,1133.77,1017.7,19.062580645161294
goa,2018-08,755.6,573.4,50.68032258064516
goa,2018-09,113.78999999999999,285.0,-61.418
goa,2018-10,100.96,127.9,-35.93193548387097
goa,2018-11,7.49,37.7,-82.86678571428571
goa,2018-12,3.1799999999999997,8.4,-76.778
goa,2019-01,0.0,1.1,-100.0
goa,2019-02,0.0,0.1,-100.0
goa,2019-03,1.4600000000000002,0.2,-100.0
goa,2019-04,7.39,7.8,78.35521739130435
goa,2019-05,5.12,88.1,-82.75935483870968
goa,2019-06,656.2,897.8,-39.452999999999996
goa,2019-07,1384.22,1017.7,39.531290322580645
goa,2019-08,1358.75,573.4,124.86193548387098
goa,2019-09,666.65,285.0,112.454
goa,2019-10,533.97,127.9,421.80806451612904
goa,2019-11,45.47,37.7,-15.079642857142858
goa,2019-12,1.01,8.4,-33.25
goa,2020-01,0.03,1.1,-100.0
goa,2020-02,0.0,0.1,-100.0
goa,2020-03,3.7,0.2,-100.0
goa,2020-04,22.57,7.8,79.42521739130434
goa,2020-05,22.28,88.1,6.4185714285714255
goa,2020-06,921.27,897.8,17.836999999999996
goa,2020-07,775.13,1017.7,56.846875
goa,2020-08,1348.5,573.4,138.31612903225806
goa,2020-09,690.37,285.0,161.368
goa,2020-10,245.56,127.9,214.13967741935483
goa,2020-11,0.28,37.7,-99.46428571428571
goa,2020-12,18.04,8.4,-34.614000000000004
goa,2021-01,22.83,1.1,1063.6116666666667
goa,2021-02,12.43,0.1,-100.0
goa,2021-03,3.2,0.2,-100.0
goa,2021-04,19.03,7.8,148.65136363636364
goa,2021-05,333.72,88.1,486.3582758620689
goa,2021-06,880.58,897.8,24.028333333333332
goa,2021-07,1071.93,1017.7,9.492758620689656
goa,2021-08,411.89,573.4,-18.32354838709678
goa,2021-09,611.55,285.0,112.26066666666667
goa,2021-10,222.68,127.9,85.67774193548388
goa,2021-11,176.01,37.7,639.6635714285715
goa,2021-12,71.64,8.4,1586.3833333333334
goa,2022-01,0.7200000000000001,1.1,-100.0
goa,2022-02,0.0,0.1,-100.0
goa,2022-03,6.16,0.2,-100.0
goa,2022-04,36.83,7.8,589.8765217391305
goa,2022-05,117.74,88.1,39.89741935483871
goa,2022-06,749.55,897.8,-26.580666666666666
goa,2022-07,1316.87,1017.7,48.91068965517242
goa,2022-08,650.0600000000001,573.4,8.173225806451613
goa,2022-09,436.34000000000003,285.0,66.493
goa,2022-10,166.49,127.9,98.99741935483871
goa,2022-11,15.2,37.7,14.155357142857143
goa,2022-12,7.460000000000001,8.4,-12.006000000000002
goa,2023-01,0.0,1.1,-100.0
goa,2023-02,0.0,0.1,-100.0
goa,2023-03,0.56,0.2,-100.0
goa,2023-04,2.22,8.8,-52.375
goa,2023-05,28.29,88.1,0.4241935483870979
goa,2023-06,522.05,897.8,-45.51068965517241
goa,2023-07,2059.91,1017.7,104.23967741935483
goa,2023-08,334.74,573.4,-38.90161290322581
goa,2023-09,504.46,285.0,92.80333333333333
goa,2023-10,154.34,127.9,2.662580645161292
goa,2023-11,66.44,37.7,44.41321428571429
goa,2023-12,0.02,8.4,-100.0
goa,2024-01,0.0,1.1,
gujarat,2009-01,0.0,1.1,-100.0
gujarat,2009-02,0.0,0.66,-100.0
gujarat,2009-03,0.91,1.33,59.301875
gujarat,2009-04,0.0,1.22,-100.0
gujarat,2009-05,0.060000000000000005,3.9000000000000004,-97.97633333333333
gujarat,2009-06,47.7,97.3,-67.79033333333334
gujarat,2009-07,392.18,254.63,61.85066666666667
gujarat,2009-08,122.98,191.77,-35.06413793103448
gujarat,2009-09,32.67,103.18,-76.80357142857143
gujarat,2009-10,14.97,17.240000000000002,-16.130322580645164
gujarat,2009-11,7.329999999999999,7.61,66.97727272727273
gujarat,2009-12,0.48,1.28,-54.581875
gujarat,2010-01,0.16999999999999998,1.1,-90.14541666666666
gujarat,2010-02,0.15000000000000002,0.86,-100.0
gujarat,2010-03,0.0,1.33,-100.0
gujarat,2010-04,0.0,1.25,-100.0
gujarat,2010-05,0.23000000000000004,3.9000000000000004,-88.33333333333333
gujarat,2010-06,65.82000000000001,97.3,14.318666666666667
gujarat,2010-07,352.68,263.02,38.46064516129032
gujarat,2010-08,365.43,202.99,76.80645161290323
gujarat,2010-09,186.48,109.34,45.39766666666666
gujarat,2010-10,7.16,17.240000000000002,17.678709677419352
gujarat,2010-11,57.08,10.89,557.932
gujarat,2010-12,0.12,1.6700000000000002,-45.45454545454545
gujarat,2011-01,0.0,1.1,-100.0
gujarat,2011-02,1.06,0.86,19.852941176470587
gujarat,2011-03,0.0,1.33,-100.0
gujarat,2011-04,0.0,1.25,-100.0
gujarat,2011-05,0.07,3.9000000000000004,-99.568
gujarat,2011-06,84.63,97.3,16.330333333333336
gujarat,2011-07,316.9,263.02,21.24
gujarat,2011-08,459.86,202.99,129.9241935483871
gujarat,2011-09,184.48,109.34,46.48533333333333
gujarat,2011-10,9.92,17.240000000000002,-32.678064516129034
gujarat,2011-11,0.0,10.89,-100.0
gujarat,2011-12,0.0,1.6700000000000002,-100.0
gujarat,2012-01,0.0,1.1,-100.0
gujarat,2012-02,0.0,0.86,-100.0
gujarat,2012-03,0.0,1.33,-100.0
gujarat,2012-04,0.63,1.25,149.20619047619047
gujarat,2012-05,0.47,3.9000000000000004,-65.55566666666667
gujarat,2012-06,32.519999999999996,97.3,-49.11966666666667
gujarat,2012-07,116.97,263.02,-57.30838709677419
gujarat,2012-08,140.35,202.99,-27.818709677419356
gujarat,2012-09,271.71999999999997,109.34,99.863
gujarat,2012-10,6.19,17.240000000000002,-76.09129032258065
gujarat,2012-11,0.0,10.89,-100.0
gujarat,2012-12,0.63,1.6700000000000002,-32.75409090909091
gujarat,2013-01,1.2000000000000002,1.1,96.66666666666667
gujarat,2013-02,0.7999999999999999,0.86,-43.38235294117647
gujarat,2013-03,0.0,1.33,-100.0
gujarat,2013-04,9.120000000000001,1.25,3727.3161904761905
gujarat,2013-05,0.08,3.9000000000000004,-91.111
gujarat,2013-06,163.77,97.3,141.45033333333333
gujarat,2013-07,333.93,263.02,30.948387096774194
gujarat,2013-08,167.46,202.99,-13.036451612903226
gujarat,2013-09,295.55,109.34,254.42333333333332
gujarat,2013-10,50.93,17.240000000000002,78.75
gujarat,2013-11,0.04,10.89,-98.33333333333333
gujarat,2013-12,0.0,1.6700000000000002,-100.0
gujarat,2014-01,4.890000000000001,1.1,-98.95833333333333
gujarat,2014-02,0.21999999999999997,0.86,-50.63
gujarat,2014-03,0.27,1.33,-87.5
gujarat,2014-04,1.2,1.25,466.6666666666667
gujarat,2014-05,2.67,3.9000000000000004,90.13699999999999
gujarat,2014-06,19.64,97.3,-75.57233333333333
gujarat,2014-07,250.75,263.02,-0.004193548387096627
gujarat,2014-08,149.51,202.99,-26.59193548387097
gujarat,2014-09,194.18,109.34,42.19166666666667
gujarat,2014-10,5.29,17.240000000000002,-20.77548387096774
gujarat,2014-11,3.09,10.89,-54.20666666666667
gujarat,2014-12,0.13,1.6700000000000002,-40.90909090909091
